year,cable_id,ocean_route,operator_type,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,route_redundancy,is_low_redundancy,vulnerability_index,fault_this_year,fault_next_year,prev_fault,fault_3y,never_faulted,yrs_since_fault,cum_fault_rate,history_available
2023,CAB0440,EMEA-Asia,carrier,13.0,24.0,17158.0,4.0,,603.4,603.4,86.0,1.0,47.0,0.0,20.6,0.0,0.0,0.0,0.0,0,5,0.1111111111111111,1
2024,CAB0440,EMEA-Asia,carrier,14.0,24.0,17158.0,4.0,,603.4,603.4,48.1,1.0,48.0,0.0,22.2,0.0,0.0,0.0,0.0,0,6,0.1,1
2025,CAB0440,EMEA-Asia,carrier,15.0,24.0,17158.0,4.0,,603.4,603.4,53.8,1.0,47.0,0.0,23.8,0.0,0.0,0.0,0.0,0,7,0.09090909090909091,1
2022,CAB0441,Trans-Pacific,consortium,0.0,11.0,14438.0,6.0,,465.1,127.8,44.8,1.0,45.0,0.0,0.0,0.0,0.0,,0.0,1,99,0.0,0
2023,CAB0441,Trans-Pacific,consortium,1.0,11.0,14438.0,6.0,,465.1,137.6,13.7,1.0,47.0,0.0,1.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2024,CAB0441,Trans-Pacific,consortium,2.0,11.0,14438.0,6.0,,465.1,179.6,49.5,1.0,49.0,0.0,3.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2025,CAB0441,Trans-Pacific,consortium,3.0,11.0,14438.0,6.0,,465.1,203.4,41.2,1.0,50.0,0.0,4.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0442,Americas,consortium,0.0,22.0,6729.0,9.0,Panama,898.9,182.7,32.4,0.0,37.0,1.0,63.5,0.0,0.0,,0.0,1,99,0.0,0
2022,CAB0442,Americas,consortium,1.0,22.0,6729.0,9.0,Panama,898.9,221.5,64.4,0.0,37.0,1.0,65.1,0.0,0.0,0.0,0.0,1,99,0.0,0
2023,CAB0442,Americas,consortium,2.0,22.0,6729.0,9.0,Panama,898.9,296.2,50.0,0.0,37.0,1.0,66.7,0.0,0.0,0.0,0.0,1,99,0.0,0
2024,CAB0442,Americas,consortium,3.0,22.0,6729.0,9.0,Panama,898.9,318.6,20.3,0.0,39.0,1.0,68.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0442,Americas,consortium,4.0,22.0,6729.0,9.0,Panama,898.9,484.0,25.3,0.0,39.0,1.0,69.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0443,EMEA-Asia,hyperscaler,0.0,22.0,17715.0,8.0,Hormuz,898.9,227.1,18.5,0.0,44.0,0.0,43.7,0.0,0.0,,0.0,1,99,0.0,0
2022,CAB0443,EMEA-Asia,hyperscaler,1.0,22.0,17715.0,8.0,Hormuz,898.9,293.3,66.9,0.0,45.0,0.0,45.2,0.0,1.0,0.0,0.0,1,99,0.0,0
2023,CAB0443,EMEA-Asia,hyperscaler,2.0,22.0,17715.0,8.0,Hormuz,898.9,357.0,55.3,0.0,47.0,0.0,46.8,1.0,0.0,0.0,1.0,0,0,0.3333333333333333,0
2024,CAB0443,EMEA-Asia,hyperscaler,3.0,22.0,17715.0,8.0,Hormuz,898.9,417.4,64.0,0.0,48.0,0.0,48.4,0.0,0.0,1.0,1.0,0,1,0.25,1
2025,CAB0443,EMEA-Asia,hyperscaler,4.0,22.0,17715.0,8.0,Hormuz,898.9,395.8,54.6,0.0,47.0,0.0,50.0,0.0,1.0,0.0,1.0,0,2,0.2,1
2021,CAB0444,EMEA-Asia,consortium,0.0,17.0,9243.0,3.0,,694.6,172.8,21.7,1.0,44.0,0.0,0.0,0.0,0.0,,0.0,1,99,0.0,0
2022,CAB0444,EMEA-Asia,consortium,1.0,17.0,9243.0,3.0,,694.6,248.4,20.4,1.0,45.0,0.0,1.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2023,CAB0444,EMEA-Asia,consortium,2.0,17.0,9243.0,3.0,,694.6,251.0,41.5,1.0,47.0,0.0,3.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2024,CAB0444,EMEA-Asia,consortium,3.0,17.0,9243.0,3.0,,694.6,257.5,72.1,1.0,48.0,0.0,4.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0444,EMEA-Asia,consortium,4.0,17.0,9243.0,3.0,,694.6,324.8,22.0,1.0,47.0,0.0,6.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0445,Trans-Pacific,consortium,11.0,19.0,10698.0,5.0,,314.9,292.5,37.1,0.0,35.0,1.0,53.2,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0445,Trans-Pacific,consortium,12.0,19.0,10698.0,5.0,,314.9,314.9,42.7,0.0,37.0,1.0,54.8,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0445,Trans-Pacific,consortium,13.0,19.0,10698.0,5.0,,314.9,310.3,34.4,0.0,38.0,1.0,56.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0445,Trans-Pacific,consortium,14.0,19.0,10698.0,5.0,,314.9,314.9,86.7,0.0,39.0,1.0,57.9,0.0,1.0,0.0,0.0,1,99,0.0,1
2019,CAB0445,Trans-Pacific,consortium,15.0,19.0,10698.0,5.0,,314.9,314.9,38.5,0.0,41.0,0.0,39.7,1.0,0.0,0.0,1.0,0,0,0.2,1
2020,CAB0445,Trans-Pacific,consortium,16.0,19.0,10698.0,5.0,,314.9,314.9,37.5,0.0,42.0,0.0,41.3,0.0,0.0,1.0,1.0,0,1,0.16666666666666666,1
2021,CAB0445,Trans-Pacific,consortium,17.0,19.0,10698.0,5.0,,314.9,314.9,85.2,0.0,43.0,0.0,42.9,0.0,1.0,0.0,1.0,0,2,0.14285714285714285,1
2022,CAB0445,Trans-Pacific,consortium,18.0,19.0,10698.0,5.0,,314.9,314.9,74.5,0.0,45.0,0.0,44.4,1.0,1.0,0.0,1.0,0,0,0.25,1
2023,CAB0445,Trans-Pacific,consortium,19.0,19.0,10698.0,5.0,,314.9,314.9,82.0,0.0,47.0,0.0,46.0,1.0,1.0,1.0,2.0,0,0,0.3333333333333333,1
2024,CAB0445,Trans-Pacific,consortium,20.0,19.0,10698.0,5.0,,314.9,314.9,72.5,0.0,49.0,0.0,47.6,1.0,0.0,1.0,3.0,0,0,0.4,1
2025,CAB0445,Trans-Pacific,consortium,21.0,19.0,10698.0,5.0,,314.9,314.9,80.2,0.0,50.0,0.0,49.2,0.0,0.0,1.0,2.0,0,1,0.36363636363636365,1
2015,CAB0446,Trans-Atlantic,consortium,9.0,3.0,5704.0,7.0,,58.3,41.1,88.1,1.0,33.0,1.0,34.1,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0446,Trans-Atlantic,consortium,10.0,3.0,5704.0,7.0,,58.3,48.7,47.2,1.0,37.0,1.0,35.7,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0446,Trans-Atlantic,consortium,11.0,3.0,5704.0,7.0,,58.3,49.4,80.4,1.0,37.0,1.0,37.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0446,Trans-Atlantic,consortium,12.0,3.0,5704.0,7.0,,58.3,58.3,62.3,1.0,40.0,0.0,19.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0446,Trans-Atlantic,consortium,13.0,3.0,5704.0,7.0,,58.3,54.6,66.7,1.0,45.0,0.0,20.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0446,Trans-Atlantic,consortium,14.0,3.0,5704.0,7.0,,58.3,58.3,73.6,1.0,48.0,0.0,22.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0446,Trans-Atlantic,consortium,15.0,3.0,5704.0,7.0,,58.3,58.3,71.6,1.0,50.0,0.0,23.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0446,Trans-Atlantic,consortium,16.0,3.0,5704.0,7.0,,58.3,58.3,100.0,1.0,51.0,0.0,25.4,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0446,Trans-Atlantic,consortium,17.0,3.0,5704.0,7.0,,58.3,58.3,55.0,1.0,54.0,0.0,27.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0446,Trans-Atlantic,consortium,18.0,3.0,5704.0,7.0,,58.3,58.3,84.6,1.0,58.0,0.0,28.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0446,Trans-Atlantic,consortium,19.0,3.0,5704.0,7.0,,58.3,58.3,73.7,1.0,62.0,0.0,30.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0447,Intra-Europe,consortium,4.0,4.0,2783.0,5.0,,106.3,41.9,74.4,1.0,41.0,0.0,6.3,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0447,Intra-Europe,consortium,5.0,4.0,2783.0,5.0,,106.3,51.3,53.1,1.0,42.0,0.0,7.9,0.0,1.0,0.0,0.0,1,99,0.0,0
2017,CAB0447,Intra-Europe,consortium,6.0,4.0,2783.0,5.0,,106.3,62.4,48.8,1.0,44.0,0.0,9.5,1.0,1.0,0.0,1.0,0,0,0.3333333333333333,0
2018,CAB0447,Intra-Europe,consortium,7.0,4.0,2783.0,5.0,,106.3,78.5,35.6,1.0,45.0,0.0,11.1,1.0,0.0,1.0,2.0,0,0,0.5,1
2019,CAB0447,Intra-Europe,consortium,8.0,4.0,2783.0,5.0,,106.3,72.7,47.6,1.0,47.0,0.0,12.7,0.0,0.0,1.0,2.0,0,1,0.4,1
2020,CAB0447,Intra-Europe,consortium,9.0,4.0,2783.0,5.0,,106.3,80.1,29.6,1.0,49.0,0.0,14.3,0.0,0.0,0.0,1.0,0,2,0.3333333333333333,1
2021,CAB0447,Intra-Europe,consortium,10.0,4.0,2783.0,5.0,,106.3,97.1,86.8,1.0,49.0,0.0,15.9,0.0,1.0,0.0,0.0,0,3,0.2857142857142857,1
2022,CAB0447,Intra-Europe,consortium,11.0,4.0,2783.0,5.0,,106.3,102.9,94.3,1.0,52.0,0.0,17.5,1.0,0.0,0.0,1.0,0,0,0.375,1
2023,CAB0447,Intra-Europe,consortium,12.0,4.0,2783.0,5.0,,106.3,99.6,67.0,1.0,53.0,0.0,19.0,0.0,1.0,1.0,1.0,0,1,0.3333333333333333,1
2024,CAB0447,Intra-Europe,consortium,13.0,4.0,2783.0,5.0,,106.3,106.3,88.2,1.0,53.0,0.0,20.6,1.0,0.0,0.0,2.0,0,0,0.4,1
2025,CAB0447,Intra-Europe,consortium,14.0,4.0,2783.0,5.0,,106.3,106.3,83.8,1.0,58.0,0.0,22.2,0.0,0.0,1.0,1.0,0,1,0.36363636363636365,1
2023,CAB0448,Africa-Coastal,consortium,0.0,17.0,4710.0,3.0,,743.1,146.0,42.5,1.0,47.0,0.0,0.0,0.0,0.0,,0.0,1,99,0.0,0
2024,CAB0448,Africa-Coastal,consortium,1.0,17.0,4710.0,3.0,,743.1,206.9,14.4,1.0,49.0,0.0,1.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2025,CAB0448,Africa-Coastal,consortium,2.0,17.0,4710.0,3.0,,743.1,250.4,57.3,1.0,52.0,0.0,3.2,0.0,1.0,0.0,0.0,1,99,0.0,0
2015,CAB0449,EMEA-Asia,consortium,2.0,18.0,16011.0,4.0,,529.7,161.6,45.4,0.0,27.0,1.0,38.9,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0449,EMEA-Asia,consortium,3.0,18.0,16011.0,4.0,,529.7,208.7,50.3,0.0,29.0,1.0,40.5,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0449,EMEA-Asia,consortium,4.0,18.0,16011.0,4.0,,529.7,235.3,14.0,0.0,32.0,1.0,42.1,0.0,1.0,0.0,0.0,1,99,0.0,0
2018,CAB0449,EMEA-Asia,consortium,5.0,18.0,16011.0,4.0,,529.7,330.1,12.5,0.0,34.0,1.0,43.7,1.0,1.0,0.0,1.0,0,0,0.25,1
2019,CAB0449,EMEA-Asia,consortium,6.0,18.0,16011.0,4.0,,529.7,292.7,35.3,0.0,37.0,1.0,45.2,1.0,0.0,1.0,2.0,0,0,0.4,1
2020,CAB0449,EMEA-Asia,consortium,7.0,18.0,16011.0,4.0,,529.7,336.3,83.8,0.0,40.0,0.0,27.0,0.0,0.0,1.0,2.0,0,1,0.3333333333333333,1
2021,CAB0449,EMEA-Asia,consortium,8.0,18.0,16011.0,4.0,,529.7,365.2,46.6,0.0,44.0,0.0,28.6,0.0,0.0,0.0,1.0,0,2,0.2857142857142857,1
2022,CAB0449,EMEA-Asia,consortium,9.0,18.0,16011.0,4.0,,529.7,401.2,54.7,0.0,45.0,0.0,30.2,0.0,0.0,0.0,0.0,0,3,0.25,1
2023,CAB0449,EMEA-Asia,consortium,10.0,18.0,16011.0,4.0,,529.7,478.9,46.0,0.0,47.0,0.0,31.7,0.0,0.0,0.0,0.0,0,4,0.2222222222222222,1
2024,CAB0449,EMEA-Asia,consortium,11.0,18.0,16011.0,4.0,,529.7,497.3,60.8,0.0,48.0,0.0,33.3,0.0,1.0,0.0,0.0,0,5,0.2,1
2025,CAB0449,EMEA-Asia,consortium,12.0,18.0,16011.0,4.0,,529.7,517.5,48.5,0.0,47.0,0.0,34.9,1.0,0.0,0.0,1.0,0,0,0.2727272727272727,1
2015,CAB0450,Trans-Pacific,hyperscaler,9.0,10.0,9055.0,5.0,,194.3,157.9,54.7,1.0,35.0,1.0,34.1,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0450,Trans-Pacific,hyperscaler,10.0,10.0,9055.0,5.0,,194.3,151.6,87.3,1.0,37.0,1.0,35.7,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0450,Trans-Pacific,hyperscaler,11.0,10.0,9055.0,5.0,,194.3,193.5,93.1,1.0,38.0,1.0,37.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0450,Trans-Pacific,hyperscaler,12.0,10.0,9055.0,5.0,,194.3,183.8,88.6,1.0,39.0,1.0,38.9,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0450,Trans-Pacific,hyperscaler,13.0,10.0,9055.0,5.0,,194.3,194.3,82.0,1.0,41.0,0.0,20.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0450,Trans-Pacific,hyperscaler,14.0,10.0,9055.0,5.0,,194.3,194.3,91.5,1.0,42.0,0.0,22.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0450,Trans-Pacific,hyperscaler,15.0,10.0,9055.0,5.0,,194.3,194.3,57.8,1.0,43.0,0.0,23.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0450,Trans-Pacific,hyperscaler,16.0,10.0,9055.0,5.0,,194.3,194.3,58.8,1.0,45.0,0.0,25.4,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0450,Trans-Pacific,hyperscaler,17.0,10.0,9055.0,5.0,,194.3,194.3,90.0,1.0,47.0,0.0,27.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0450,Trans-Pacific,hyperscaler,18.0,10.0,9055.0,5.0,,194.3,194.3,65.2,1.0,49.0,0.0,28.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0450,Trans-Pacific,hyperscaler,19.0,10.0,9055.0,5.0,,194.3,194.3,100.0,1.0,50.0,0.0,30.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0451,Americas,consortium,16.0,22.0,2345.0,5.0,,207.4,207.4,51.9,1.0,28.0,1.0,45.2,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0451,Americas,consortium,17.0,22.0,2345.0,5.0,,207.4,207.4,37.8,1.0,29.0,1.0,46.8,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0451,Americas,consortium,18.0,22.0,2345.0,5.0,,207.4,207.4,69.4,1.0,29.0,1.0,48.4,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0451,Americas,consortium,19.0,22.0,2345.0,5.0,,207.4,207.4,92.7,1.0,31.0,1.0,50.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0451,Americas,consortium,20.0,22.0,2345.0,5.0,,207.4,207.4,100.0,1.0,32.0,1.0,51.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0451,Americas,consortium,21.0,22.0,2345.0,5.0,,207.4,207.4,59.9,1.0,33.0,1.0,53.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0451,Americas,consortium,22.0,22.0,2345.0,5.0,,207.4,207.4,100.0,1.0,37.0,1.0,54.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0451,Americas,consortium,23.0,22.0,2345.0,5.0,,207.4,207.4,59.9,1.0,37.0,1.0,56.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0451,Americas,consortium,24.0,22.0,2345.0,5.0,,207.4,207.4,100.0,1.0,37.0,1.0,57.9,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0451,Americas,consortium,25.0,22.0,2345.0,5.0,,207.4,207.4,100.0,1.0,39.0,1.0,59.5,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0452,Trans-Atlantic,hyperscaler,10.0,5.0,7371.0,5.0,,90.0,79.6,51.3,1.0,33.0,1.0,35.7,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0452,Trans-Atlantic,hyperscaler,11.0,5.0,7371.0,5.0,,90.0,88.4,67.1,1.0,37.0,1.0,37.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0452,Trans-Atlantic,hyperscaler,12.0,5.0,7371.0,5.0,,90.0,84.0,59.1,1.0,37.0,1.0,38.9,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0452,Trans-Atlantic,hyperscaler,13.0,5.0,7371.0,5.0,,90.0,88.8,87.9,1.0,40.0,0.0,20.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0452,Trans-Atlantic,hyperscaler,14.0,5.0,7371.0,5.0,,90.0,90.0,100.0,1.0,45.0,0.0,22.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0452,Trans-Atlantic,hyperscaler,15.0,5.0,7371.0,5.0,,90.0,90.0,78.1,1.0,48.0,0.0,23.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0452,Trans-Atlantic,hyperscaler,16.0,5.0,7371.0,5.0,,90.0,90.0,57.0,1.0,50.0,0.0,25.4,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0452,Trans-Atlantic,hyperscaler,17.0,5.0,7371.0,5.0,,90.0,90.0,55.4,1.0,51.0,0.0,27.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0452,Trans-Atlantic,hyperscaler,18.0,5.0,7371.0,5.0,,90.0,90.0,73.0,1.0,54.0,0.0,28.6,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0452,Trans-Atlantic,hyperscaler,19.0,5.0,7371.0,5.0,,90.0,90.0,70.1,1.0,58.0,0.0,30.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0452,Trans-Atlantic,hyperscaler,20.0,5.0,7371.0,5.0,,90.0,90.0,51.1,1.0,62.0,0.0,31.7,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0453,EMEA-Asia,consortium,0.0,16.0,11735.0,4.0,Hormuz,608.0,222.7,15.8,1.0,37.0,1.0,47.6,0.0,0.0,,0.0,1,99,0.0,0
2020,CAB0453,EMEA-Asia,consortium,1.0,16.0,11735.0,4.0,Hormuz,608.0,148.5,46.7,1.0,40.0,0.0,29.4,0.0,0.0,0.0,0.0,1,99,0.0,0
2021,CAB0453,EMEA-Asia,consortium,2.0,16.0,11735.0,4.0,Hormuz,608.0,188.7,60.3,1.0,44.0,0.0,31.0,0.0,0.0,0.0,0.0,1,99,0.0,0
2022,CAB0453,EMEA-Asia,consortium,3.0,16.0,11735.0,4.0,Hormuz,608.0,320.6,73.3,1.0,45.0,0.0,32.5,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0453,EMEA-Asia,consortium,4.0,16.0,11735.0,4.0,Hormuz,608.0,274.0,64.8,1.0,47.0,0.0,34.1,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0453,EMEA-Asia,consortium,5.0,16.0,11735.0,4.0,Hormuz,608.0,352.1,17.1,1.0,48.0,0.0,35.7,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0453,EMEA-Asia,consortium,6.0,16.0,11735.0,4.0,Hormuz,608.0,348.9,52.5,1.0,47.0,0.0,37.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0454,Intra-Pacific-Islands,consortium,14.0,8.0,2409.0,6.0,,98.3,98.3,70.5,1.0,28.0,1.0,42.1,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0454,Intra-Pacific-Islands,consortium,15.0,8.0,2409.0,6.0,,98.3,98.3,46.8,1.0,29.0,1.0,43.7,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0454,Intra-Pacific-Islands,consortium,16.0,8.0,2409.0,6.0,,98.3,98.3,86.0,1.0,29.0,1.0,45.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0454,Intra-Pacific-Islands,consortium,17.0,8.0,2409.0,6.0,,98.3,98.3,80.2,1.0,30.0,1.0,46.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0454,Intra-Pacific-Islands,consortium,18.0,8.0,2409.0,6.0,,98.3,98.3,72.8,1.0,35.0,1.0,48.4,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0454,Intra-Pacific-Islands,consortium,19.0,8.0,2409.0,6.0,,98.3,98.3,100.0,1.0,40.0,0.0,30.2,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0454,Intra-Pacific-Islands,consortium,20.0,8.0,2409.0,6.0,,98.3,98.3,49.1,1.0,41.0,0.0,31.7,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0454,Intra-Pacific-Islands,consortium,21.0,8.0,2409.0,6.0,,98.3,98.3,75.7,1.0,43.0,0.0,33.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0454,Intra-Pacific-Islands,consortium,22.0,8.0,2409.0,6.0,,98.3,98.3,100.0,1.0,45.0,0.0,34.9,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0454,Intra-Pacific-Islands,consortium,23.0,8.0,2409.0,6.0,,98.3,98.3,80.9,1.0,48.0,0.0,36.5,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0454,Intra-Pacific-Islands,consortium,24.0,8.0,2409.0,6.0,,98.3,98.3,100.0,1.0,50.0,0.0,38.1,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0455,Intra-Europe,carrier,2.0,6.0,2361.0,8.0,,176.6,52.9,37.4,1.0,41.0,0.0,3.2,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0455,Intra-Europe,carrier,3.0,6.0,2361.0,8.0,,176.6,70.9,20.3,1.0,42.0,0.0,4.8,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0455,Intra-Europe,carrier,4.0,6.0,2361.0,8.0,,176.6,84.4,26.5,1.0,44.0,0.0,6.3,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0455,Intra-Europe,carrier,5.0,6.0,2361.0,8.0,,176.6,110.1,33.8,1.0,45.0,0.0,7.9,0.0,0.0,0.0,0.0,1,99,0.0,1
2019,CAB0455,Intra-Europe,carrier,6.0,6.0,2361.0,8.0,,176.6,100.3,75.5,1.0,47.0,0.0,9.5,0.0,0.0,0.0,0.0,1,99,0.0,1
2020,CAB0455,Intra-Europe,carrier,7.0,6.0,2361.0,8.0,,176.6,122.3,31.3,1.0,49.0,0.0,11.1,0.0,0.0,0.0,0.0,1,99,0.0,1
2021,CAB0455,Intra-Europe,carrier,8.0,6.0,2361.0,8.0,,176.6,135.7,93.3,1.0,49.0,0.0,12.7,0.0,0.0,0.0,0.0,1,99,0.0,1
2022,CAB0455,Intra-Europe,carrier,9.0,6.0,2361.0,8.0,,176.6,141.3,99.2,1.0,52.0,0.0,14.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2023,CAB0455,Intra-Europe,carrier,10.0,6.0,2361.0,8.0,,176.6,156.3,37.9,1.0,53.0,0.0,15.9,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0455,Intra-Europe,carrier,11.0,6.0,2361.0,8.0,,176.6,162.4,68.9,1.0,53.0,0.0,17.5,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0455,Intra-Europe,carrier,12.0,6.0,2361.0,8.0,,176.6,159.8,72.4,1.0,58.0,0.0,19.0,0.0,0.0,0.0,0.0,1,99,0.0,1
2024,CAB0456,Africa-Coastal,consortium,0.0,12.0,3683.0,6.0,,541.7,121.8,55.2,1.0,49.0,0.0,0.0,0.0,0.0,,0.0,1,99,0.0,0
2025,CAB0456,Africa-Coastal,consortium,1.0,12.0,3683.0,6.0,,541.7,222.6,9.8,1.0,52.0,0.0,1.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2021,CAB0457,Intra-Asia,consortium,0.0,17.0,1736.0,5.0,,694.6,147.3,41.5,1.0,69.0,0.0,0.0,0.0,0.0,,0.0,1,99,0.0,0
2022,CAB0457,Intra-Asia,consortium,1.0,17.0,1736.0,5.0,,694.6,227.6,49.2,1.0,70.0,0.0,1.6,0.0,0.0,0.0,0.0,1,99,0.0,0
2023,CAB0457,Intra-Asia,consortium,2.0,17.0,1736.0,5.0,,694.6,357.8,57.1,1.0,70.0,0.0,3.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2024,CAB0457,Intra-Asia,consortium,3.0,17.0,1736.0,5.0,,694.6,353.7,83.1,1.0,75.0,0.0,4.8,0.0,0.0,0.0,0.0,1,99,0.0,1
2025,CAB0457,Intra-Asia,consortium,4.0,17.0,1736.0,5.0,,694.6,286.3,22.8,1.0,77.0,0.0,6.3,0.0,0.0,0.0,0.0,1,99,0.0,1
2015,CAB0458,Africa-Coastal,consortium,0.0,4.0,11197.0,4.0,,129.1,37.8,67.1,1.0,36.0,1.0,19.8,0.0,0.0,,0.0,1,99,0.0,0
2016,CAB0458,Africa-Coastal,consortium,1.0,4.0,11197.0,4.0,,129.1,38.0,86.7,1.0,37.0,1.0,21.4,0.0,0.0,0.0,0.0,1,99,0.0,0
2017,CAB0458,Africa-Coastal,consortium,2.0,4.0,11197.0,4.0,,129.1,35.6,9.6,1.0,40.0,0.0,3.2,0.0,0.0,0.0,0.0,1,99,0.0,0
2018,CAB0458,Africa-Coastal,consortium,3.0,4.0,11197.0,4.0,,129.1,60.6,15.6,1.0,40.0,0.0,4.8,0.0,1.0,0.0,0.0,1,99,0.0,1
2019,CAB0458,Africa-Coastal,consortium,4.0,4.0,11197.0,4.0,,129.1,62.0,42.4,1.0,42.0,0.0,6.3,1.0,1.0,0.0,1.0,0,0,0.2,1
2020,CAB0458,Africa-Coastal,consortium,5.0,4.0,11197.0,4.0,,129.1,64.2,76.4,1.0,43.0,0.0,7.9,1.0,0.0,1.0,2.0,0,0,0.3333333333333333,1
2021,CAB0458,Africa-Coastal,consortium,6.0,4.0,11197.0,4.0,,129.1,78.6,22.1,1.0,44.0,0.0,9.5,0.0,0.0,1.0,2.0,0,1,0.2857142857142857,1
2022,CAB0458,Africa-Coastal,consortium,7.0,4.0,11197.0,4.0,,129.1,87.4,70.0,1.0,45.0,0.0,11.1,0.0,0.0,0.0,1.0,0,2,0.25,1
